"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/profiles/76561198067787542/recommended/259740/","76561198067787542","PinkiePie","http://steamcommunity.com/profiles/76561198067787542/","1034 products in account","A very good example of the casual adventure game.\nWonderful and detailed artwork, albeit with fuzzy cutscenes and mediocre voice acting.\nGreat selection of puzzles including 'find the object' (you can bypass this with a minigame of mahjong if you want) that consistently keep you engaged.\n\nA great game to drink and decompress with that makes you feel clever without straining your brain.\n","February 5, 2014","true","5.1"," 45 of 46 people (98%) found this review helpful","98","45","46","0","0"
"http://steamcommunity.com/profiles/76561198030080447/recommended/259740/","76561198030080447","PrinzEugen","http://steamcommunity.com/profiles/76561198030080447/","530 products in account","Artifex Mundi delivers usual quality, but only that\nAnyone who has already played an Hidden Object Game by Artifex Mundi, knows that this developer delivers beautifully designed games, which form the best the genre currently has to offer. The first game in the Nightmares from the Deep series does not disappoint and proves to be another fine release from Artifex Mundi. However, the game does show its "age" a little bit: it was actually already released early in 2012, and this shows – it's not as meticuously polished as Artifex Mundi's more recent releases.\n\nDon't take me wrong: I enjoyed playing this game, but I didn't felt "drawn in" as much as by other games from Artifex Mundi. This was mainly due to the voice-acting of the different characters, which proved something of a disappointment. This is a pity, since the story itself is more than interesting and offers  a nice twist on the well-known "Pirates of the Caribbean" theme, although the ending could hardly be more cliché.\n\nSomehow the different elements of the game – point-and-click, hidden object scenes, puzzles and cutscenes – didn't add up for me to something really engrossing. Most of the separate elements are perfectly fine, with the hidden object scenes standing out as beautifully drawn as ever. The puzzles range from very easy to moderately difficult, and add some variety to the gameplay. I was especially pleased to find the option to choose for a game of Mohjang instead of the different hidden object scenes., with the Mohjang games gradually increasing in "difficulty". The music in this kind of games often strikes me as bland, but that's just a matter of personal taste I guess.\n\nAs is well-known among collectors of achievements, games by Artifex Mundi offer excellent possibilities to achieve perfect games without too much difficulty. As usual, two playthroughs are needed for this, but both need to be on the same profile in order to let all the achievements unlock. Something to keep in mind, as I made the mistake of starting the second one on a new profile, and playing through it for a third time would be stretching it way too far ;-).\n\nOverall conclusion: recommended, mainly to fans of the Hidden Object Genre","August 15, 2015","true","9.6"," 35 of 37 people (95%) found this review helpful 1 person found this review funny","95","35","37","0","2"
"http://steamcommunity.com/id/TheBaconOverlord/recommended/259740/","TheBaconOverlord","Bacon Overlord®","http://steamcommunity.com/id/TheBaconOverlord/","3707 products in account","Hidden object and adventure.\n\nHighs:\nI was impressed by the animation that went into portions of the game.  It went beyond the usual throw-in story of most hidden object adventures.\nThe plot was decent and you were reminded pretty constantly of what was going on by contextual clues.\nThe location of the next hidden-object puzzle is usually hidden in the most-current location (a picture, etc) otherwise you can just spam the hint button and it will get  you to the right area.\nHigh resolution puzzles made it easy to pick out the items that were required and lots of hidden object puzzles were present in the game (with only a couple of exceptions)\n\nLows:\nThe doubling back to the "guardian" to unlock the chest that takes like 20 doubloons to open was kind of annoying.  It isn't required throughout the game, but that's not made apparent while you're playing.\nA couple of the puzzles had sections that were a bit hazy and fuzzy on large monitors.\n\nAll in all, this was a good game.  I enjoyed the story.  Not so much the fact that you were a talking character (and female at that) which disconnected me from the main character a bit.  But, still it's a game and it was a good one even if some of the sequences were pretty obvious.","May 25, 2015","true","4.1"," 45 of 57 people (79%) found this review helpful 3 people found this review funny","79","45","57","3","1"
"http://steamcommunity.com/id/Faudraline/recommended/259740/","Faudraline","Faudraline","http://steamcommunity.com/id/Faudraline/","1198 products in account","...and here we have another Artifex Mundi caliber HOG. I've been meaning to play this game for ages now. Finally being able to find the time, I'm rushing here to give you my full review. Nightmares from the Deep: The Cursed Heart is one of Artifex Mundi's earlier games, thus it is quite possible to encounter amateur mistakes or some clumsy animations now and then. Yet, the charm attached to the developer’s name doesn't fail to entertain us anyway.\n\nHere we have Sarah Black, the curator of the Caribbean Museum and the mother of one cheery teenage girl, preparing the exhibition of a life time. The mummified corpse of Henry Remington, most notorious pirate of the Caribbean Sea back in 1800s is finally discovered and retrieved from his resting place: "Davy Jones' Locker" a.k.a the bottom of the sea. The corpse is delivered to the museum for the exhibition, and Sarah prepares him to be displayed. Just as we were thinking that he seems kinda handsome for a corpse that's been lying at the bottom of the sea for some centuries, he comes back to life, kidnaps our daughter, summons his ghost ship and sets sail to Skull Island... Oh, where did I see that before?\n\nOkay, okay, I'll say it. I have no idea about the rest of the series yet, but this first game is basically a retelling of Pirates of the Caribbean: Dead Man's Chest without Captain Jack Sparrow to lighten up the mood. But as the first instalment of the Nightmares from the Deep series - and possibly the most clumsily done - The Cursed Heart still finds means to keep you interested, with a detailed story of its own, weaved out of countless nautical folktales. Hey, I'm glad that we have a name for the protagonist at least, contrary to "Madame Detective" of Left in the Dark.\n\nArtwork is most brilliant with its eerie depictions, nautical themes and an expected amount of undead roaming around. At this point, no one expects Artifex Mundi to present bad artwork, even with its older titles. What I do wonder though, is that how they've managed to make cinematics in lower quality than actual game artwork. Cinematics are blurry and less presentable compared to actual in-game artworks. Same goes for the voice acting: voice acting itself is beyond par, but the lip synch is non-existent: people do move their mouths rhythmically, that's all. I think this is forgivable considering that this is an older title though.\n\nHere comes the gameplay: we have quite enjoyable and clear HOG scenes, some FROG scenes, a good amount of enjoyable puzzles and alternative Mahjong games if you are bored of object hunting. It takes at least 2 playthroughs to complete all achievements - one for HOGs, one for Mahjong games. The map is not interactive, but you get used to the environment quickly, and there is little backtracking aside going back to the ship to place a Dubloon on a chest and listen to an undead dwarf tell a story now and then. What's that about? You gotta play the game to learn!\n\nNightmares from the Deep: The Cursed Heart is probably not Artifex Mundi's best game, but it is a promising title and the start of a possibly enjoyable journey on a series. If you'd manage to grab it on sale, you'd enjoy it thoroughly when you'd be in the mood for a pleasant little HOG.\n\nPlease also check out Lady Storyteller's Curator page here - follow for regular updates on reviews for other games!","November 22, 2015","true","8.6"," 31 of 37 people (84%) found this review helpful 2 people found this review funny","84","31","37","2","4"
"http://steamcommunity.com/id/-SAW-/recommended/259740/","-SAW-","✭SAW (aka DORRIAN)✭","http://steamcommunity.com/id/-SAW-/","1207 products in account","Играю с удовольствием и это главный плюс игры.\nГоловоломки разнообразные, среднего уровня. Рекомендую всем любителям квестов.\nИз плюсов также - возможность выбора играть в поиск предметов или маджонг.\n\nVERY good game. Puzzle variety, the average level. I recommend to all lovers of quests.\nOf the benefits as well - a choice to play hidden object or mahjong.","February 5, 2014","true","17.7"," 83 of 125 people (66%) found this review helpful","66","83","125","0","1"
"http://steamcommunity.com/profiles/76561198021168607/recommended/259740/","76561198021168607","y0","http://steamcommunity.com/profiles/76561198021168607/","798 products in account","All in all, if you love the spooky, mystery subset of hidden object games, you will love The Cursed Heart.","June 27, 2014","true","1.7"," 23 of 24 people (96%) found this review helpful","96","23","24","0","0"
"http://steamcommunity.com/id/no13/recommended/259740/","no13","Lucky Thirteen","http://steamcommunity.com/id/no13/","340 products in account","I used to play these "hidden objects" games a lot back then, so I was expecting Nightmares from the Deep:The Cursed Heart to be to my liking, and I was very curious about it since the day I found it on Greenlight.\n\nWell, it didn't disappoint :)\nThe hidden objects scenes didn't give a headache and the mini-games were just right - neither boring nor needlessly complicated. The story of the "main" chapter is interesting, the cutscenes are enjoyable to watch and the ending was kind of captivating.\n\nAlso, undead pirates are badass! <3","February 11, 2014","true","10.8"," 30 of 36 people (83%) found this review helpful","83","30","36","0","1"
"http://steamcommunity.com/id/suikoder/recommended/259740/","suikoder","suikoder","http://steamcommunity.com/id/suikoder/","4470 products in account","This is a surprisingly nice adventure game, blending 3 genres into one game nicely. Puzzles are plentiful and varied, everything is logical and falls good into darkish atmosphere. A bit on an easy side, though.","March 13, 2014","true","13.6"," 20 of 20 people (100%) found this review helpful","100","20","20","0","1"
"http://steamcommunity.com/id/all2easy/recommended/259740/","all2easy","tête-à-tête","http://steamcommunity.com/id/all2easy/","325 products in account","Short game, trite story, beautiful art, nice theme song.\n\nThis is the first hidden object adventure game I have ever played, but I am a veteran of the old 90's style point and click adventures.\n\nFor the most part you wander around, seemingly at random, until you find a "swirly" spot to click on.  This will start a hidden object scene search, upon completion you will be awarded an item, although some items are found without hidden object searches as well (general environment finds).\n\nSome of these items are used in puzzles, some of them are keys, and the rest are your traditional use on environment items that adventure fans are familiar with.  None of the puzzles are challenging, and all are logical.  The only exception to this rule is the "Urns" puzzle - the final one in the game.  Thankfully you can hit a button and skip any puzzle if you want, but this version of the game also has a strategy guide which you can access from the menu (probably not during a game though, but I never tested this).\n\nThis version of the game does come with some digital "extras", most notably 8 beautiful (up to 1080p) wallpapers which are taken from the memorable scenes in the game.  In fact you can see three of these in the screenshots on the Steam Store page.  Naturally you get to play back any video you have already seen, and there is also some concept art (but not much, six images to be precise).\n\nOh, there's also a mahjong game if you want to play that instead of finding hidden objects, but I never tried that feature.\n\nFor the price I feel like the game is too short, versus something like Monkey Island II - another zombie themed pirate adventure, and probably the best adventure game of all time.  However, it's worth playing if you like pirates and the sounds of thunder and lightning and want to have the beautiful wallpaper art on your desktop (I do).","February 8, 2014","true","3.4"," 18 of 18 people (100%) found this review helpful","100","18","18","0","0"
"http://steamcommunity.com/id/krayzkrok/recommended/259740/","krayzkrok","krayzkrok","http://steamcommunity.com/id/krayzkrok/","523 products in account","Ok, I have become shamelessly addicted to these hidden object games. Having played three, I now consider myself an expert on them. Definitely. Anyway, this is a good one. Just don't judge it on the quality of its story and voice acting, both of which are subpar at best. It seems to be a genre convention actually, so I can go with the flow. No, these games depend more on the quality of their artwork, the level of interactivity in scenes, the quality of the puzzles (if any), and how well things sparkle and zing when you click on them. No really, when you find that hairbrush hidden carefully in the background of a scene, you want some fireworks when you click on it. It's satisfying, I admit it. I get the impression, reading around, that this developer is considered a good one when it comes to HOGs. I wouldn't know, but on the strength of this it's well-deserved. The game's quite long; it took me a little over 6 hours to complete the game (including the two bonus chapters as this is the CE) which is about twice as long as some HOG games. Like most of these games, the difficulty level was towards the easier end of the spectrum, but frankly that works just fine inbetween bouts of Spelunky and Jets 'n' Guns. It's relaxing, and strangely compelling. Interestingly, each hidden object scene also offers a mahjong game. You can either do one or the other, and the more of the HOG you complete, the easier the mahjong game becomes (and vice versa). It's a good way of trying a different approach if you're stuck trying to find a particular object. That didn't happen very often with me, but I appreciated the option. There's no time limit on completing each scene, but if you do them quickly you can gather a few Steam achievements. The achievements were a little bugged though, not all of them registered, if that kind of thing is important to you. Puzzles? Yes, plenty of those, most of them very easy, but they're a nice change of pace. The game surrounding the hidden object scenes plays out like a point and click adventure, with an inventory and objects that must be found and used in the appropriate places, so there's plenty of variety to keep you going. There's even a map!\n\nSo overall then, the best HOG-like I've ever played (out of the three I've played over the last month). GOTY in the HOG category so far, in fact! But seriously, if you like this kind of thing you can't really go wrong. The artwork is excellent, the music and presentation are great, the storyline and acting are like fingernails on a blackboard, you'll love it.","February 11, 2014","true","7.7"," 20 of 22 people (91%) found this review helpful","91","20","22","0","0"
