"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/grizwalter/recommended/260430/","grizwalter","tomatoes.dll","http://steamcommunity.com/id/grizwalter/","345 products in account","I am not sure how to approach this review. I rarely write these anyway, but I find this game to be particularly interesting to discuss.\n\nFirst of all, it is a great idea, and fun to play.\n\nThat said, BlackJack, particularly, became utterly unplayable a few days prior to the writing of this review. Tables could not be joined; people had to leave chips on the table; dealers just disappeared into thin air.\n\nNormally, I would chalk it up to some bugs, but there is a principle of great importance here:\n\nIf you put your chips on that table, and that table stops working, I don't care if it is 1 cent or 1 billion of them, you should not lose that money because the game fails.\n\nI am incredibly frustrated by the fact that the game came out of alpha, and this is the result. They can NOT charge money for a broken game in this regard. Every casino game needs to be very secure and stable before they begin asking for our cents.\n\nThe game will charge a Steam account for the purchase of chips. How can they charge for the purchase of chips when you are forced by fault of the game to leave chips on the table when it locks up?\n\nI love the concept. I am irritated beyond belief (as are most players in the place lately) with the bugged out, game crushing, problems.\n\nSummary: I wouldn't advise placing a bet until I've interrogated everyone in the room to be sure things are working right at the time you are considering joining a game.\n","June 6, 2015","false","57.2"," 157 of 188 people (84%) found this review helpful 13 people found this review funny","84","157","188","13","9"
"http://steamcommunity.com/id/gamerpup420/recommended/260430/","gamerpup420","XLucky13X","http://steamcommunity.com/id/gamerpup420/","131 products in account","UPDATE::: The devs have seen it fit to immediately ban me from their discusson board after this review was posted. For that I warn folks who have issues to be careful speaking up. Seems this Dev likes their dirty tricks when they don't want their filthy laundry aired out.\n\n\nThis is my final review edit. After enough time with four kings, I have decided they have completely lost touch with the fanbase who supported them from day one. Just as they did on playstion home for six long years.\n\nIm going to be honest here, I'm not liking the way things are going. I thought after they had their time with playstation home, we'd see changes that showed they learned their lesson last time from customer feedback.\n\nI remember a time when DL had a casino on ps home, it was an avitar social world with literally hundreds of mini games and places to chat and play. Game themed rooms and more. They also had a casino there and they did the same thing with chips there. The games there were PLAUGED with bugs and cheaters, very little was done. However they had no issue releasing an apartment for over 50 dollars that came with the same games you already had access to in their casino and they REFUSED to change the pricing even with such negative feedback. Oh and might I add, the people who were stupid enough to buy it lost those items anyway when ps home closed it's doors this past march.\n\nPeople lost thousands of chips with no rembursement, and the tournaments were a joke. You had to pay 4.99 for a tournament bracelet with no guarantee of any reward. Just a pat on the back for those who didnt make the cut, while they pocketed their real money.\n\n\nI was much happier with this game during EA. Now? Theyre making the game completely un fun by catering to the new players they want to spend money. Bingo nerfs are beyond terrible.\n\nIm now seated at a progressive game with over 25 players. The pot would usually be over 100k. It isn't even breaking 40k right now...and rp payouts are the same as the main floor games.\n\nThe people who bought in during early access are being pushed away to cater to the casual player with a spending problem.\n\nI have taken a break from four kings and returned today to see if the nerfs were truly as bad as they say, I'm unhappy to report they are far worse than what players are complaining about. I remember sitting at bingo for hours, and not having this back of luck either. One could say it comes and it goes, but this is just ridiculous.\n\nI was quick to respond to a gent who made a post on how this game is not only exploiting potential gambling addicts, but nothing more than a cash grab. I really would like to recall that person's username, so I can apologize and say they might be right.\n\nBecause the players who bought into this game and made is possible for it to even make it out of early access are being disregarded. If this is what developers plan to do to people who buy into their games in order to support a title, I am swearing off EA games entirely. Because this seems to be a NASTY habit with devs on here. They bend over backwards during EA, but after they get your money all bets are off.","June 19, 2015","false","300.3"," 164 of 202 people (81%) found this review helpful 13 people found this review funny","81","164","202","13","8"
"http://steamcommunity.com/profiles/76561198050433002/recommended/260430/","76561198050433002","rcjenn40","http://steamcommunity.com/profiles/76561198050433002/","118 products in account","I honestly downloaded this casino with low expectations. Especially after I started the game, entered my info and was expected to get a confirmation email that I had to use to verify myself. I never got it. So I tried logging into the casino anyway, and got in!\n\nSo I created my avatar, got my initial set of quests, which involved going into the various parts of the casino to get free coins, which I did to humor the developers attempt at a psuedo-tutorial. Got my money and proceeded to try out the various casino games.\n\nThe slot games were pretty good. I won reasonably enough but it was still a slow bleed of coins. Which I actually liked. It wasn't like Facebook slots where you lose everything in an hour, nor was it so generous that they were practically just free ATM machines.\n\nYou won enough to keep playing, even some nice big wins and bonus games, and yet lost enough to keep it real.\n\nI then went to play some bingo. The buy-in was a bit pricey, but it was well designed and fun to play as well. Being a semi-senior citizen myself I was pleasantly surprised to find that it was at a good reasonable pace that I could keep up with four cards yet at a good enough pace to keep you daubing those numbers.\n\nEven though they have multi-player blackjack and poker rooms, I played some video poker and blackjack to get the feel of things there.\n\nThe video blackjack was novel in that you played all 5 player slots against the dealer, and it was quite fun doing it that way. This was the ony time that I actually felt that the game was actually working against the players in that in playing around 30 hands the dealer never busted once, even when its face card was a 5 or 6, but I still won enough to play a good amount of time without feeling too cheated since I was playing 5 hands to its 1.\n\nNext I went to the video poker Jacks or Better machine which I personally felt was the one type of game where you can truly see how stacked the games are against players....and I was shocked....\n\nI don't even like video poker, but I ended up playing it for the next two hours. The odds were truly nearly perfect. I was even able to make a few inside straights, a handful of flushes on two card draws, and even keeping pairs of low cards was a reasonable and winnable strategy.\n\nIt was a thing of beauty. An honest, true to the odds video poker game. When I looked up and it was after midnight on a work night and I had played two hours on a casino game that I truly hated I was sold.\n\nThis is a good attempt at casino games, where their offerings are, at this point and time, honest and true to the odds, and actually pretty darn fun to play. I was truly shocked.\n\nThe real money shop is very reasonably priced, even better than Facebook casino's and its very liberal about giving you free coins as you play.\n\nAll in all I had a good time and was truly shocked that I did, and that I want to play again and try out other games. And I want to play more video poker...which I can't believe I'm actually saying....\n\nSo yeah...Four Kings Casino is truly in a world of its own compared to other casino-type games out there, and if you're in the least bit interested in it then it's definitely worth downloading and checking out for yourself.","July 28, 2015","true","10.2"," 77 of 101 people (76%) found this review helpful 7 people found this review funny","76","77","101","7","0"
"http://steamcommunity.com/id/SnoopGoat/recommended/260430/","SnoopGoat","Creepy Cowboy","http://steamcommunity.com/id/SnoopGoat/","235 products in account","Broken in it's current form. Disconnects, freezes, CTD's and more are the norm. Devs have admitted it was pushed out of early access prematurely, yet respond to 90% of valid questions with "We're a small company!!" and then just kind of trail off. Also be aware that several hacks exist for this game, allowing other players to do things such as see your hidden cards. It's a good idea and could be fun if it worked, but that's just not the case right now. I'll update review if they update the game.","June 12, 2015","false","9.0"," 46 of 59 people (78%) found this review helpful 2 people found this review funny","78","46","59","2","2"
"http://steamcommunity.com/id/MattGambell/recommended/260430/","MattGambell","GambellGames","http://steamcommunity.com/id/MattGambell/","366 products in account","Considering this game costs nothing. Unlike other Free Casino/Poker games, this one doesn't press you for real-world cash to actually play the game. Which instantly impressed me. You're able to spend your initial starting cash however you please, with a variety of different casino games on offer, all with reasonable in-game costs and payouts.\n\nIt has a generous system of earnings, giving you free credits every 15 minutes and an objectives system that allows you to earn extra in-game cash for completing various tasks in the games and around the virtual casino.\n\nWith all this in mind, and the overall quality of the game-world, balance and mechanics. For a FREE game, I'm incredibly impressed with it. It has the addicting nature of online gambing without the home-destroying nature of online gambling... unless you stop going to work because you sink all of your time into this game, but still thoroughly enjoyable if you're into casino games but don't want to spend your real world money on anything other than a sense of fashion for your casino avatar, I'd highly suggest giving this a go.","August 9, 2015","true","12.4"," 32 of 38 people (84%) found this review helpful 1 person found this review funny","84","32","38","0","0"
"http://steamcommunity.com/id/strange_gecko/recommended/260430/","strange_gecko","Strange_Gecko","http://steamcommunity.com/id/strange_gecko/","126 products in account","As someone who doesn't understand gambling, this is the best dancing simulator I've ever played! :)","June 6, 2015","true","2.9"," 60 of 89 people (67%) found this review helpful 88 people found this review funny","67","60","89","88","0"
"http://steamcommunity.com/id/torinir/recommended/260430/","torinir","Torinir","http://steamcommunity.com/id/torinir/","636 products in account","Annoying as hell, just like the real thing.\n\n10/10 will curse at the bingo caller again.","August 11, 2015","true","23.3"," 32 of 41 people (78%) found this review helpful 24 people found this review funny","78","32","41","24","0"
"http://steamcommunity.com/profiles/76561198022037925/recommended/260430/","76561198022037925","laura021a","http://steamcommunity.com/profiles/76561198022037925/","62 products in account","This is not your typical casino slot game, where you are playing all by yourself.  This is an MMORPG that happens to be set in a casino.  LIke regular casino slot games, it is expected that you will lose your chips, and be expected to buy more.\n\nThe Devs have created a nice variety of games, and are working to add more.  However, the major draw for this game is the player interaction.\n\nNow, like any MMORPG, you're going to have your bad apples, the players who just want to cause trouble.  But, on the whole, the players are a good group, and it is fun to interact with people from around the world.\n\nYou also have the fun of creating your avatar, and buying various clothing options.  There are items available for real money, and also items available for RP - the reward points you earn when you win in the casino.\n\nJust don't expect the game to be something it's not, and expect to spend money on chips if you play a lot, and enjoy the aspects of the game that are truly exceptional.  Hope to see you there.","November 9, 2015","true","863.5"," 26 of 32 people (81%) found this review helpful 2 people found this review funny","81","26","32","2","0"
"http://steamcommunity.com/id/joshabee96/recommended/260430/","joshabee96","Joshabee","http://steamcommunity.com/id/joshabee96/","123 products in account","The game deserved better than a "Mixed" overall.\n\nIt's a 3D casino game with a bit of character customization. You can walk around, talk to other players, and lose all of your chips in a single hand of blackjack because you decided to hit on 17. It's good at what it does, and it's a shame that there aren't more games on Steam like this. WIth that out of the way, there are in fact, microtransactions, bugs, and space issues. All of these issues though, are not nearly as bad as people make them out to be. You never HAVE to buy chips in order to play. You are generously given chips frequently. Every 15 minutes you get 250. Logging in for the first time grants you 1000, and 500 for each subsequent day you log in. And finally, doing daily and weekly tasks, gives you chips. Trust me, you should have plenty of enough chips to start playing anything except for maybe Poker.\nAs for bugs, I personally have only encountered one. It's slightly annoying to join a table, only to freeze and be unable to do anything. That being said, that was literally only the first day of me playing. I haven't had that problem at all since.\nPeople complaining about "Dealers dealing to nonexistent people" are probably just having internet troubles. Now, the only REAL issue, is the lack of tables. There's tons of slot machines and plenty of seats in Bingo, but there's a huge issue with Blackjack and Poker tables being full constantly.\n\nI fully recommend this game for people that don't want to spend money on actually going to the Casino. It's a casual casino experience, and it's great at being that.","June 4, 2015","true","14.2"," 34 of 49 people (69%) found this review helpful 3 people found this review funny","69","34","49","3","0"
"http://steamcommunity.com/id/fishyfishness/recommended/260430/","fishyfishness","Silly Psybin","http://steamcommunity.com/id/fishyfishness/","209 products in account","fun enough for a few hours.. good to get that itch out without spending real money i can be a creepy black guy and dance behind people while they bet.","June 28, 2015","true","30.0"," 31 of 44 people (70%) found this review helpful 16 people found this review funny","70","31","44","16","0"
